state_code,district_code,subdistrict_code,panchayat_town_code,name_en,name_hi_x,name_hi
20,358,2633,0,SUB-DISTRICT,मेदिनीनगर (डालटेनगंज),मेदिनीनगर (डालटेनगंज)
20,358,2634,0,SUB-DISTRICT,चैनपुर,चैनपुर
20,359,0,0,DISTRICT,लातेहार,लातेहार
20,359,2635,0,SUB-DISTRICT,मनिका,मनिका
20,359,2636,0,SUB-DISTRICT,बरवाडीह,बरवाडीह
20,359,2637,0,SUB-DISTRICT,महुआडाड़,महुआडाड़
20,359,2638,0,SUB-DISTRICT,गारू,गारू
20,359,2639,0,SUB-DISTRICT,लातेहार,लातेहार
20,359,2640,0,SUB-DISTRICT,बालूमाथ,बालूमाथ
20,359,2641,0,SUB-DISTRICT,बारियातू,बारियातू
20,359,2642,0,SUB-DISTRICT,हेरहंज,हेरहंज
20,359,2643,0,SUB-DISTRICT,चंदवा,चंदवा
20,360,0,0,DISTRICT,हजारीबाग,हजारीबाग
20,360,2644,0,SUB-DISTRICT,चौपारन,चौपारन
20,360,2645,0,SUB-DISTRICT,बरही,बरही
20,360,2646,0,SUB-DISTRICT,पदमा,पदमा
20,360,2647,0,SUB-DISTRICT,ईचाक,ईचाक
20,360,2648,0,SUB-DISTRICT,टाटीझरिया,टाटीझरिया
20,360,2649,0,SUB-DISTRICT,दारू,दारू
20,360,2650,0,SUB-DISTRICT,बरकट्ठा,बरकट्ठा
20,360,2651,0,SUB-DISTRICT,चलकुशा,चलकुशा
20,360,2652,0,SUB-DISTRICT,बिशुनगढ़,बिशुनगढ़
20,360,2653,0,SUB-DISTRICT,हजारीबाग ,हजारीबाग 
20,360,2654,0,SUB-DISTRICT,कटकमसांडी,कटकमसांडी
20,360,2655,0,SUB-DISTRICT,कटकमदाग,कटकमदाग
20,360,2656,0,SUB-DISTRICT,केरेडारी,केरेडारी
20,360,2657,0,SUB-DISTRICT,बड़कागांव,बड़कागांव
20,360,2658,0,SUB-DISTRICT,चुरचू,चुरचू
20,360,2659,0,SUB-DISTRICT,डाड़ी,डाड़ी
20,361,0,0,DISTRICT,रामगढ़,रामगढ़
20,361,2660,0,SUB-DISTRICT,पतरातू,पतरातू
20,361,2661,0,SUB-DISTRICT,मांडू,मांडू
20,361,2662,0,SUB-DISTRICT,रामगढ़ ,रामगढ़ 
20,361,2663,0,SUB-DISTRICT,दुलमी,दुलमी
20,361,2664,0,SUB-DISTRICT,चितरपुर,चितरपुर
20,361,2665,0,SUB-DISTRICT,गोला,गोला
20,362,0,0,DISTRICT,दुमका,दुमका
20,362,2666,0,SUB-DISTRICT,सरैयाहाट,सरैयाहाट
20,362,2667,0,SUB-DISTRICT,जरमुण्डी,जरमुण्डी
20,362,2668,0,SUB-DISTRICT,रामगढ़,रामगढ़
20,362,2669,0,SUB-DISTRICT,गोपीकान्दर,गोपीकान्दर
20,362,2670,0,SUB-DISTRICT,काठीकुन्ड,काठीकुन्ड
20,362,2671,0,SUB-DISTRICT,शिकारीपाड़ा,शिकारीपाड़ा
20,362,2672,0,SUB-DISTRICT,रानीश्वर,रानीश्वर
20,362,2673,0,SUB-DISTRICT,दुमका,दुमका
20,362,2674,0,SUB-DISTRICT,जामा,जामा
20,362,2675,0,SUB-DISTRICT,मसलिया,मसलिया
20,363,0,0,DISTRICT,जामताड़ा,जामताड़ा
20,363,2676,0,SUB-DISTRICT,नारायणपुर,नारायणपुर
20,363,2677,0,SUB-DISTRICT,करमाटांड़ विद्यासागर,करमाटांड़ विद्यासागर
20,363,2678,0,SUB-DISTRICT,जामताड़ा,जामताड़ा
20,363,2679,0,SUB-DISTRICT,नाला,नाला
20,363,2680,0,SUB-DISTRICT,फतेहपुर,फतेहपुर
20,363,2681,0,SUB-DISTRICT,कुण्डहित,कुण्डहित
20,364,0,0,DISTRICT,रांची,रांची
20,364,2682,0,SUB-DISTRICT,बुड़मू,बुड़मू
20,364,2683,0,SUB-DISTRICT,खेलारी,खेलारी
20,364,2684,0,SUB-DISTRICT,कांके,कांके
20,364,2685,0,SUB-DISTRICT,ओरमांझी,ओरमांझी
20,364,2686,0,SUB-DISTRICT,अनगड़ा,अनगड़ा
20,364,2687,0,SUB-DISTRICT,राहे,राहे
20,364,2688,0,SUB-DISTRICT,सिल्ली,सिल्ली
20,364,2689,0,SUB-DISTRICT,सोनाहातू,सोनाहातू
20,364,2690,0,SUB-DISTRICT,नामकुम,नामकुम
20,364,2691,0,SUB-DISTRICT,रातू,रातू
20,364,2692,0,SUB-DISTRICT,नगड़ी,नगड़ी
20,364,2693,0,SUB-DISTRICT,मांडर,मांडर
20,364,2694,0,SUB-DISTRICT,चान्हो,चान्हो
20,364,2695,0,SUB-DISTRICT,बेड़ो,बेड़ो
20,364,2696,0,SUB-DISTRICT,ईटकी,ईटकी
20,364,2697,0,SUB-DISTRICT,लापुंग,लापुंग
20,364,2698,0,SUB-DISTRICT,बुन्डू/ बुण्डू,बुन्डू/ बुण्डू
20,364,2699,0,SUB-DISTRICT,तमाड़ 1,तमाड़ 1
20,365,0,0,DISTRICT,खूंटी,खूंटी
20,365,2700,0,SUB-DISTRICT,कर्रा,कर्रा
20,365,2701,0,SUB-DISTRICT,तोरपा,तोरपा
20,365,2702,0,SUB-DISTRICT,रनिया,रनिया
20,365,2703,0,SUB-DISTRICT,मुरहू,मुरहू
20,365,2704,0,SUB-DISTRICT,खूंटी,खूंटी
20,365,2705,0,SUB-DISTRICT,ईड़की (तमाड़ 2),ईड़की (तमाड़ 2)
20,366,0,0,DISTRICT,गुमला,गुमला
20,366,2706,0,SUB-DISTRICT,बिशुनपुर,बिशुनपुर
20,366,2707,0,SUB-DISTRICT,घाघरा,घाघरा
20,366,2708,0,SUB-DISTRICT,सिसई,सिसई
20,366,2709,0,SUB-DISTRICT,भरनो,भरनो
20,366,2710,0,SUB-DISTRICT,कामडारा,कामडारा
20,366,2711,0,SUB-DISTRICT,बसिया,बसिया
20,366,2712,0,SUB-DISTRICT,गुमला,गुमला
20,366,2713,0,SUB-DISTRICT,चैनपुर,चैनपुर
20,366,2714,0,SUB-DISTRICT,डुमरी,डुमरी
20,366,2715,0,SUB-DISTRICT,"अल्बर्ट एक्का ""जारी""","अल्बर्ट एक्का ""जारी"""
20,366,2716,0,SUB-DISTRICT,रायडीह,रायडीह
20,366,2717,0,SUB-DISTRICT,पालकोट,पालकोट
20,367,0,0,DISTRICT,सिमडेगा,सिमडेगा
20,367,2718,0,SUB-DISTRICT,सिमडेगा,सिमडेगा
20,367,2719,0,SUB-DISTRICT,पाकरटांड़,पाकरटांड़
20,367,2720,0,SUB-DISTRICT,कुरडेग,कुरडेग
20,367,2721,0,SUB-DISTRICT,केरसई,केरसई
20,367,2722,0,SUB-DISTRICT,बोलबा,बोलबा
20,367,2723,0,SUB-DISTRICT,ठेठईटांगर,ठेठईटांगर
20,367,2724,0,SUB-DISTRICT,कोलेबिरा,कोलेबिरा
20,367,2725,0,SUB-DISTRICT,जलडेगा,जलडेगा
20,367,2726,0,SUB-DISTRICT,बांसजोर,बांसजोर
20,367,2727,0,SUB-DISTRICT,बानो,बानो
20,368,0,0,DISTRICT,पश्चिमी सिंहभूम,पश्चिमी सिंहभूम
20,368,2728,0,SUB-DISTRICT,सोनुवा,सोनुवा
20,368,2729,0,SUB-DISTRICT,गुदड़ी,गुदड़ी
20,368,2730,0,SUB-DISTRICT,बंदगाँव,बंदगाँव
20,368,2731,0,SUB-DISTRICT,चक्रधरपुर,चक्रधरपुर
20,368,2732,0,SUB-DISTRICT,खुंटपानी,खुंटपानी
20,368,2733,0,SUB-DISTRICT,गोईलकेरा,गोईलकेरा
20,368,2734,0,SUB-DISTRICT,आनंदपुर,आनंदपुर
20,368,2735,0,SUB-DISTRICT,मनोहरपुर,मनोहरपुर
20,368,2736,0,SUB-DISTRICT,नोआमुण्डी,नोआमुण्डी
20,368,2737,0,SUB-DISTRICT,टोंटो,टोंटो
20,368,2738,0,SUB-DISTRICT,हाट गम्हरिया,हाट गम्हरिया
20,368,2739,0,SUB-DISTRICT,चाईबासा,चाईबासा
20,368,2740,0,SUB-DISTRICT,तांतनगर,तांतनगर
20,368,2741,0,SUB-DISTRICT,मन्झारी,मन्झारी
20,368,2742,0,SUB-DISTRICT,झींकपानी,झींकपानी
20,368,2743,0,SUB-DISTRICT,जगन्नाथपुर,जगन्नाथपुर
20,368,2744,0,SUB-DISTRICT,कुमारडुंगी,कुमारडुंगी
20,368,2745,0,SUB-DISTRICT,मझगांव,मझगांव
20,369,0,0,DISTRICT,सरायकेला-खरसावां,सरायकेला-खरसावां
20,369,2746,0,SUB-DISTRICT,कुचाई,कुचाई
20,369,2747,0,SUB-DISTRICT,खरसावां,खरसावां
20,369,2748,0,SUB-DISTRICT,चांडिल,चांडिल
20,369,2749,0,SUB-DISTRICT,ईचागढ़,ईचागढ़
20,369,2750,0,SUB-DISTRICT,कुकड़ु,कुकड़ु
20,369,2751,0,SUB-DISTRICT,नीमडीह,नीमडीह
20,369,2752,0,SUB-DISTRICT,आदित्यपुर(गम्हरिया),आदित्यपुर(गम्हरिया)
20,369,2753,0,SUB-DISTRICT,सरायकेला,सरायकेला
20,369,2754,0,SUB-DISTRICT,गोबिन्दपुर(राजनगर),गोबिन्दपुर(राजनगर)
21,0,0,0,STATE,ओडिशा ,ओडिशा 
21,370,0,0,DISTRICT,बरगढ़ ,बरगढ़ 
21,370,2755,0,SUB-DISTRICT,पाइकमाल,पाइकमाल
21,370,2756,0,SUB-DISTRICT,झारबन्ध,झारबन्ध
21,370,2757,0,SUB-DISTRICT,पद्मपुर,पद्मपुर
21,370,2758,0,SUB-DISTRICT,बुर्डेन,बुर्डेन
21,370,2759,0,SUB-DISTRICT,गाइसिलेट,गाइसिलेट
21,370,2760,0,SUB-DISTRICT,मेलछामुंडा,मेलछामुंडा
21,370,2761,0,SUB-DISTRICT,सोहेला,सोहेला
21,370,2762,0,SUB-DISTRICT,बिजेपुर,बिजेपुर
21,370,2763,0,SUB-DISTRICT,बरपाली,बरपाली
21,370,2764,0,SUB-DISTRICT,भेडेन,भेडेन
21,370,2765,0,SUB-DISTRICT,बरगढ़ ,बरगढ़ 
21,370,2766,0,SUB-DISTRICT,बरगढ़ सदर,बरगढ़ सदर
21,370,2767,0,SUB-DISTRICT,भटली,भटली
21,370,2768,0,SUB-DISTRICT,अम्बाभोना,अम्बाभोना
21,370,2769,0,SUB-DISTRICT,अत्ताबिरा,अत्ताबिरा
21,371,0,0,DISTRICT,झारसुगुडा,झारसुगुडा
21,371,2770,0,SUB-DISTRICT,रेंगाली,रेंगाली
21,371,2771,0,SUB-DISTRICT,लखनपुर,लखनपुर
21,371,2772,0,SUB-DISTRICT,बेलपाहाड़,बेलपाहाड़
21,371,2773,0,SUB-DISTRICT,बनहरपाली,बनहरपाली
21,371,2774,0,SUB-DISTRICT,ओरियेन्ट,ओरियेन्ट
21,371,2775,0,SUB-DISTRICT,ब्रजराजनगर,ब्रजराजनगर
21,371,2776,0,SUB-DISTRICT,झारसुगुड़ा ,झारसुगुड़ा 
21,371,2777,0,SUB-DISTRICT,बडमाल,बडमाल
21,371,2778,0,SUB-DISTRICT,लाइकेरा,लाइकेरा
21,371,2779,0,SUB-DISTRICT,कोलाबिरा,कोलाबिरा
21,372,0,0,DISTRICT,सम्बलपुर,सम्बलपुर
21,372,2780,0,SUB-DISTRICT,गोविंदपुर,गोविंदपुर
21,372,2781,0,SUB-DISTRICT,महुलपाल्ली,महुलपाल्ली
21,372,2782,0,SUB-DISTRICT,कुचिण्डा,कुचिण्डा
21,372,2783,0,SUB-DISTRICT,कतरबगा,कतरबगा
21,372,2784,0,SUB-DISTRICT,थेलकोलोई,थेलकोलोई
21,372,2785,0,SUB-DISTRICT,रेंगाली,रेंगाली
21,372,2786,0,SUB-DISTRICT,शासन,शासन
21,372,2787,0,SUB-DISTRICT,हिराकुद,हिराकुद
21,372,2788,0,SUB-DISTRICT,बुर्ला,बुर्ला
21,372,2789,0,SUB-DISTRICT,धनुपाली,धनुपाली
21,372,2790,0,SUB-DISTRICT,अईंठापाली,अईंठापाली
21,372,2791,0,SUB-DISTRICT,सदर,सदर
21,372,2792,0,SUB-DISTRICT,जमनकिरा,जमनकिरा
21,372,2793,0,SUB-DISTRICT,किसिण्डा,किसिण्डा
21,372,2794,0,SUB-DISTRICT,जुजोमुरा,जुजोमुरा
21,372,2795,0,SUB-DISTRICT,धमा,धमा
21,372,2796,0,SUB-DISTRICT,चारमाल,चारमाल
21,372,2797,0,SUB-DISTRICT,रेढ़ाखोल,रेढ़ाखोल
21,372,2798,0,SUB-DISTRICT,नाक्तीदेउल,नाक्तीदेउल
21,372,2799,0,SUB-DISTRICT,सम्बलपुर (न.पा.),सम्बलपुर (न.पा.)
21,373,0,0,DISTRICT,देबगढ़ ,देबगढ़ 
21,373,2800,0,SUB-DISTRICT,देबगढ़ ,देबगढ़ 
21,373,2801,0,SUB-DISTRICT,बारकोट,बारकोट
21,373,2802,0,SUB-DISTRICT,कुण्ढेइगोला,कुण्ढेइगोला
21,373,2803,0,SUB-DISTRICT,रिआमाल,रिआमाल
21,374,0,0,DISTRICT,सुन्दरगढ़ ,सुन्दरगढ़ 
21,374,2804,0,SUB-DISTRICT,हेमगिर,हेमगिर
21,374,2805,0,SUB-DISTRICT,लेफ्रिपड़ा,लेफ्रिपड़ा
21,374,2806,0,SUB-DISTRICT,भष्मा,भष्मा
21,374,2807,0,SUB-DISTRICT,धारूआडिहि,धारूआडिहि
21,374,2808,0,SUB-DISTRICT,सुन्दरगढ़ कस्बा,सुन्दरगढ़ कस्बा
21,374,2809,0,SUB-DISTRICT,सुन्दरगढ़,सुन्दरगढ़
21,374,2810,0,SUB-DISTRICT,किंजिरकेला,किंजिरकेला
21,374,2811,0,SUB-DISTRICT,तलसरा,तलसरा
21,374,2812,0,SUB-DISTRICT,बड़गाँव,बड़गाँव
21,374,2813,0,SUB-DISTRICT,कुत्रा,कुत्रा
21,374,2814,0,SUB-DISTRICT,राजगांगपुर,राजगांगपुर
21,374,2815,0,SUB-DISTRICT,राइबोगा,राइबोगा
21,374,2816,0,SUB-DISTRICT,बिरमित्रपुर,बिरमित्रपुर
21,374,2817,0,SUB-DISTRICT,हातीबारि,हातीबारि
21,374,2818,0,SUB-DISTRICT,बिस्रा,बिस्रा
21,374,2819,0,SUB-DISTRICT,बण्डामुंडा,बण्डामुंडा
21,374,2820,0,SUB-DISTRICT,ब्राह्मणी तरंग,ब्राह्मणी तरंग
21,374,2821,0,SUB-DISTRICT,रघुनाथपाली,रघुनाथपाली
21,374,2822,0,SUB-DISTRICT,टांगरपाली,टांगरपाली
21,374,2823,0,SUB-DISTRICT,लाठिकटा,लाठिकटा
21,374,2824,0,SUB-DISTRICT,चांदिपोष,चांदिपोष
21,374,2825,0,SUB-DISTRICT,कमरपोष बलांग,कमरपोष बलांग
21,374,2826,0,SUB-DISTRICT,कोइडा,कोइडा
21,374,2827,0,SUB-DISTRICT,लहुणीपड़ा,लहुणीपड़ा
21,374,2828,0,SUB-DISTRICT,गुरुण्डिआ,गुरुण्डिआ
21,374,2829,0,SUB-DISTRICT,टिकाएतपाली,टिकाएतपाली
21,374,2830,0,SUB-DISTRICT,बणेइ,बणेइ
21,374,2831,0,SUB-DISTRICT,महुलपड़ा,महुलपड़ा
21,374,2832,0,SUB-DISTRICT,राउरकेला (न.पा.),राउरकेला (न.पा.)
21,374,2833,0,SUB-DISTRICT,राउरकेला (औ.न.),राउरकेला (औ.न.)
21,375,0,0,DISTRICT,केन्दुझर ,केन्दुझर 
21,375,2834,0,SUB-DISTRICT,बडबिल,बडबिल
21,375,2835,0,SUB-DISTRICT,बलाणी,बलाणी
21,375,2836,0,SUB-DISTRICT,रूगुडी,रूगुडी
21,375,2837,0,SUB-DISTRICT,जोड़ा,जोड़ा
21,375,2838,0,SUB-DISTRICT,बामेबारी,बामेबारी
21,375,2839,0,SUB-DISTRICT,चम्पुआ,चम्पुआ
21,375,2840,0,SUB-DISTRICT,झुम्पुरा,झुम्पुरा
21,375,2841,0,SUB-DISTRICT,बारिआ,बारिआ
21,375,2842,0,SUB-DISTRICT,तुरूमुंगा,तुरूमुंगा
21,375,2843,0,SUB-DISTRICT,पाटणा,पाटणा
21,375,2844,0,SUB-DISTRICT,केन्दुझर सदर ,केन्दुझर सदर 
21,375,2845,0,SUB-DISTRICT,केन्दुझर कस्बा,केन्दुझर कस्बा
21,375,2846,0,SUB-DISTRICT,नयाकोट,नयाकोट
21,375,2847,0,SUB-DISTRICT,कांजिपाणि,कांजिपाणि
21,375,2848,0,SUB-DISTRICT,तेलकोई,तेलकोई
21,375,2849,0,SUB-DISTRICT,पण्डापड़ा,पण्डापड़ा
21,375,2850,0,SUB-DISTRICT,घटगाँ,घटगाँ
21,375,2851,0,SUB-DISTRICT,हरिचन्दनपुर,हरिचन्दनपुर
21,375,2852,0,SUB-DISTRICT,दैतारी,दैतारी
21,375,2853,0,SUB-DISTRICT,घसीपुरा,घसीपुरा
21,375,2854,0,SUB-DISTRICT,आनन्दपुर,आनन्दपुर
21,375,2855,0,SUB-DISTRICT,सोसो,सोसो
21,375,2856,0,SUB-DISTRICT,नन्दीपदा,नन्दीपदा
21,375,2857,0,SUB-DISTRICT,सांईकुल,सांईकुल
21,376,0,0,DISTRICT,मयूरभंज,मयूरभंज
21,376,2858,0,SUB-DISTRICT,तिरिंग,तिरिंग
21,376,2859,0,SUB-DISTRICT,बहलदा,बहलदा
21,376,2860,0,SUB-DISTRICT,जामदा,जामदा
21,376,2861,0,SUB-DISTRICT,राइरंगपुर कस्बा,राइरंगपुर कस्बा
21,376,2862,0,SUB-DISTRICT,गोरुमहिषाणी,गोरुमहिषाणी
21,376,2863,0,SUB-DISTRICT,झारपोखरिआ,झारपोखरिआ
21,376,2864,0,SUB-DISTRICT,बिसोई,बिसोई
21,376,2865,0,SUB-DISTRICT,राइरंगपुर,राइरंगपुर
21,376,2866,0,SUB-DISTRICT,बादामपाहाड़,बादामपाहाड़
21,376,2867,0,SUB-DISTRICT,जशीपुर,जशीपुर
21,376,2868,0,SUB-DISTRICT,ररूआँ,ररूआँ
21,376,2869,0,SUB-DISTRICT,घागरबेडा,घागरबेडा
21,376,2870,0,SUB-DISTRICT,करंजिआ,करंजिआ
21,376,2871,0,SUB-DISTRICT,ठाकुरमुंडा,ठाकुरमुंडा
21,376,2872,0,SUB-DISTRICT,बारिपदा सदर,बारिपदा सदर
21,376,2873,0,SUB-DISTRICT,बरिपदा कस्बा,बरिपदा कस्बा
21,376,2874,0,SUB-DISTRICT,कुलिअणा,कुलिअणा
21,376,2875,0,SUB-DISTRICT,बांगिरीपोषी,बांगिरीपोषी
21,376,2876,0,SUB-DISTRICT,चान्दुआ,चान्दुआ
21,376,2877,0,SUB-DISTRICT,सुलीआपदा,सुलीआपदा
21,376,2878,0,SUB-DISTRICT,मुरुडा,मुरुडा
21,376,2879,0,SUB-DISTRICT,रासगोबिन्दपुर,रासगोबिन्दपुर
21,376,2880,0,SUB-DISTRICT,बैसिंगा,बैसिंगा
21,376,2881,0,SUB-DISTRICT,बेतनटी,बेतनटी
21,376,2882,0,SUB-DISTRICT,बड़साडि,बड़साडि
21,376,2883,0,SUB-DISTRICT,खुण्टा,खुण्टा
21,376,2884,0,SUB-DISTRICT,उदला,उदला
21,376,2885,0,SUB-DISTRICT,कप्तिपदा,कप्तिपदा
21,376,2886,0,SUB-DISTRICT,शरत,शरत
21,376,2887,0,SUB-DISTRICT,महुलडिहा,महुलडिहा
21,376,2888,0,SUB-DISTRICT,बारिपदा (न.पा.),बारिपदा (न.पा.)
21,377,0,0,DISTRICT,बालेश्वर ,बालेश्वर 
21,377,2889,0,SUB-DISTRICT,राइबणिआ,राइबणिआ
21,377,2890,0,SUB-DISTRICT,जलेश्वर,जलेश्वर
21,377,2891,0,SUB-DISTRICT,भोगराई,भोगराई
21,377,2892,0,SUB-DISTRICT,कमर्दा,कमर्दा
21,377,2893,0,SUB-DISTRICT,बालिआपाल,बालिआपाल
21,377,2894,0,SUB-DISTRICT,सिंगला,सिंगला
21,377,2895,0,SUB-DISTRICT,बस्ता,बस्ता
21,377,2896,0,SUB-DISTRICT,रूपसा,रूपसा
21,377,2897,0,SUB-DISTRICT,बालेश्वर सदर,बालेश्वर सदर
21,377,2898,0,SUB-DISTRICT,सहदेवखुंटा,सहदेवखुंटा
21,377,2899,0,SUB-DISTRICT,चांदिपुर,चांदिपुर
21,377,2900,0,SUB-DISTRICT,बलरामगडी मैरिन,बलरामगडी मैरिन
21,377,2901,0,SUB-DISTRICT,बामपडा,बामपडा
21,377,2902,0,SUB-DISTRICT,रेमुणा,रेमुणा
21,377,2903,0,SUB-DISTRICT,नीलगिरि,नीलगिरि
21,377,2904,0,SUB-DISTRICT,बरहमपुर,बरहमपुर
21,377,2905,0,SUB-DISTRICT,औपदा,औपदा
21,377,2906,0,SUB-DISTRICT,खइरा,खइरा
21,377,2907,0,SUB-DISTRICT,सोरो,सोरो
21,377,2908,0,SUB-DISTRICT,सिमिलिआ,सिमिलिआ
21,377,2909,0,SUB-DISTRICT,बालेश्वर (न.पा.),बालेश्वर (न.पा.)
21,378,0,0,DISTRICT,भद्रक,भद्रक
21,378,2910,0,SUB-DISTRICT,आगरपड़ा,आगरपड़ा
21,378,2911,0,SUB-DISTRICT,बन्त,बन्त
21,378,2912,0,SUB-DISTRICT,भण्डारी पोखरी,भण्डारी पोखरी
21,378,2913,0,SUB-DISTRICT,धामनगर,धामनगर
21,378,2914,0,SUB-DISTRICT,भद्रक ग्रामीण,भद्रक ग्रामीण
21,378,2915,0,SUB-DISTRICT,बासुदेबपुर,बासुदेबपुर
21,378,2916,0,SUB-DISTRICT,नाइकाणिडिडि,नाइकाणिडिडि
21,378,2917,0,SUB-DISTRICT,तिहिडी,तिहिडी
21,378,2918,0,SUB-DISTRICT,धुषुरी,धुषुरी
21,378,2919,0,SUB-DISTRICT,चांदबाली,चांदबाली
21,378,2920,0,SUB-DISTRICT,बांसडा,बांसडा
21,378,2921,0,SUB-DISTRICT,धामरा मैरिन,धामरा मैरिन
21,379,0,0,DISTRICT,केन्द्रापड़ा ,केन्द्रापड़ा 
21,379,2922,0,SUB-DISTRICT,राजकनिका,राजकनिका
21,379,2923,0,SUB-DISTRICT,राजनगर,राजनगर
21,379,2924,0,SUB-DISTRICT,जम्बु मैरीन,जम्बु मैरीन
21,379,2925,0,SUB-DISTRICT,आली,आली
21,379,2926,0,SUB-DISTRICT,पट्टामुण्डाई,पट्टामुण्डाई
21,379,2927,0,SUB-DISTRICT,केन्द्रापड़ा ,केन्द्रापड़ा 
21,379,2928,0,SUB-DISTRICT,केन्द्रापड़ा सदर,केन्द्रापड़ा सदर
21,379,2929,0,SUB-DISTRICT,निकिराइ,निकिराइ
21,379,2930,0,SUB-DISTRICT,डेराबिश,डेराबिश
21,379,2931,0,SUB-DISTRICT,पाटकुरा,पाटकुरा
21,379,2932,0,SUB-DISTRICT,मार्साघाई,मार्साघाई
21,379,2933,0,SUB-DISTRICT,महाकालपड़ा,महाकालपड़ा
21,380,0,0,DISTRICT,जगतसिंहपुर,जगतसिंहपुर
21,380,2934,0,SUB-DISTRICT,पारादीप,पारादीप
21,380,2935,0,SUB-DISTRICT,पारादीप लाक,पारादीप लाक
21,380,2936,0,SUB-DISTRICT,कुजंग,कुजंग
21,380,2937,0,SUB-DISTRICT,अभयचांदपुर,अभयचांदपुर
21,380,2938,0,SUB-DISTRICT,एरसमा,एरसमा
21,380,2939,0,SUB-DISTRICT,तिर्तोल,तिर्तोल
21,380,2940,0,SUB-DISTRICT,जगतसिंहपुर,जगतसिंहपुर
21,380,2941,0,SUB-DISTRICT,बिरिडि,बिरिडि
21,380,2942,0,SUB-DISTRICT,नाउगाँ,नाउगाँ
21,380,2943,0,SUB-DISTRICT,बालिकुदा,बालिकुदा
21,381,0,0,DISTRICT,कटक ,कटक 
21,381,2944,0,SUB-DISTRICT,नरसिंहपुर,नरसिंहपुर
21,381,2945,0,SUB-DISTRICT,कानपुर,कानपुर
21,381,2946,0,SUB-DISTRICT,बडम्बा,बडम्बा
21,381,2947,0,SUB-DISTRICT,बैदेश्वर,बैदेश्वर
21,381,2948,0,SUB-DISTRICT,बांकी,बांकी
21,381,2949,0,SUB-DISTRICT,तिगिरिआ,तिगिरिआ
21,381,2950,0,SUB-DISTRICT,आठगडा,आठगडा
21,381,2951,0,SUB-DISTRICT,बारंग,बारंग
21,381,2952,0,SUB-DISTRICT,गुरूडिझाटिआ,गुरूडिझाटिआ
21,381,2953,0,SUB-DISTRICT,खुण्टुणी,खुण्टुणी
21,381,2954,0,SUB-DISTRICT,चौद्वार,चौद्वार
21,381,2955,0,SUB-DISTRICT,टांगी,टांगी
21,381,2956,0,SUB-DISTRICT,माहांगा,माहांगा
21,381,2957,0,SUB-DISTRICT,सालेपुर,सालेपुर
21,381,2958,0,SUB-DISTRICT,निश्चिंतकोइली,निश्चिंतकोइली
21,381,2959,0,SUB-DISTRICT,नेमालो,नेमालो
21,381,2960,0,SUB-DISTRICT,किशननगर,किशननगर
21,381,2961,0,SUB-DISTRICT,जगतपुर,जगतपुर
21,381,2962,0,SUB-DISTRICT,कटक सदर,कटक सदर
21,381,2963,0,SUB-DISTRICT,कंदरपुर,कंदरपुर
21,381,2964,0,SUB-DISTRICT,सी.आर.आर.आई.,सी.आर.आर.आई.
21,381,2965,0,SUB-DISTRICT,गोबिन्दपुर,गोबिन्दपुर
21,381,2966,0,SUB-DISTRICT,ओलटपुर,ओलटपुर
21,381,2967,0,SUB-DISTRICT,निआली,निआली
21,381,2968,0,SUB-DISTRICT,कटक (न.पा.),कटक (न.पा.)
21,382,0,0,DISTRICT,जाजपुर ,जाजपुर 
21,382,2969,0,SUB-DISTRICT,सुकिन्दा,सुकिन्दा
21,382,2970,0,SUB-DISTRICT,टमका,टमका
21,382,2971,0,SUB-DISTRICT,कालिआपाणि,कालिआपाणि
21,382,2972,0,SUB-DISTRICT,कलिंगनगर,कलिंगनगर
21,382,2973,0,SUB-DISTRICT,जखपुरा,जखपुरा
21,382,2974,0,SUB-DISTRICT,जाजपुर रोड,जाजपुर रोड
21,382,2975,0,SUB-DISTRICT,कोराई,कोराई
21,382,2976,0,SUB-DISTRICT,पाणिकोइली,पाणिकोइली
21,382,2977,0,SUB-DISTRICT,जाजपुर,जाजपुर
21,382,2978,0,SUB-DISTRICT,जाजपुर सदर,जाजपुर सदर
21,382,2979,0,SUB-DISTRICT,धर्मशाला,धर्मशाला
21,382,2980,0,SUB-DISTRICT,जेनापुर,जेनापुर
21,382,2981,0,SUB-DISTRICT,कुआखिआ,कुआखिआ
21,382,2982,0,SUB-DISTRICT,बड़चणा,बड़चणा
21,382,2983,0,SUB-DISTRICT,बालिचन्द्रपुर,बालिचन्द्रपुर
21,382,2984,0,SUB-DISTRICT,बिंझारपुर,बिंझारपुर
21,382,2985,0,SUB-DISTRICT,बरी-रामचन्द्रपुर,बरी-रामचन्द्रपुर
21,382,2986,0,SUB-DISTRICT,मंगलपुर,मंगलपुर
21,383,0,0,DISTRICT,ढ़ेंकानाल ,ढ़ेंकानाल 
21,383,2987,0,SUB-DISTRICT,परजंग,परजंग
21,383,2988,0,SUB-DISTRICT,कामाक्षानगर,कामाक्षानगर
21,383,2989,0,SUB-DISTRICT,कंकड़ाहाड़,कंकड़ाहाड़
21,383,2990,0,SUB-DISTRICT,भुबन,भुबन
21,383,2991,0,SUB-DISTRICT,गन्दिआ,गन्दिआ
21,383,2992,0,SUB-DISTRICT,निहालप्रसाद,निहालप्रसाद
21,383,2993,0,SUB-DISTRICT,तुमुसिंघा,तुमुसिंघा
